hs4,product_name_short,product_name_short_es,translation_status,translation_source,notes
8310,Sign plates and similar plates of base metal,Placas indicadoras y similares de metal común,pending_manual_validation,rule_based,
8311,Wire etc. used for welding,"Alambre, etc., utilizado para soldadura",pending_manual_validation,rule_based,
8401,Nuclear reactors and related equipment,Reactores nucleares y equipo relacionado,pending_manual_validation,rule_based,
8402,Steam boilers,Steam calderas,pending_manual_validation,rule_based,
8403,Central heating boilers,Central calefacción calderas,pending_manual_validation,rule_based,
8404,Auxiliary parts for use with boilers,Partes auxiliares para uso con calderas,pending_manual_validation,rule_based,
8405,Water gas generators,Generadores de gas de agua,manual_validated,manual_master_review,curated_llm_manual_review
8406,Steam turbines,Turbinas de vapor,manual_validated,manual_master_review,curated_llm_manual_review
8407,Spark-ignition reciprocating internal combustion piston engines,Motores de pistón de encendido por chispa,pending_manual_validation,rule_based,
8408,Compression-ignition internal combustion piston engines,Motores de encendido por compresión,manual_validated,manual_master_review,curated_llm_manual_review
8409,Parts suitable for use with spark-ignition engines,Partes adecuadas para uso con motores de encendido por chispa,pending_manual_validation,rule_based,
8410,"Hydraulic turbines, water wheels and regulators","Hydraulic turbines, water wheels y regulators",pending_manual_validation,rule_based,
8411,Gas turbines,Turbinas de gas,manual_validated,manual_master_review,curated_llm_manual_review
8412,Other engines and motors,Otros engines y motors,pending_manual_validation,rule_based,
8413,Pumps for liquids,Bombas para líquidos,pending_manual_validation,rule_based,
8414,"Pumps, compressors, fans, etc.","Bombas, compressors, fans, etc.",pending_manual_validation,rule_based,
8415,Air conditioners,Aires acondicionados,manual_validated,manual_master_review,curated_llm_manual_review
8416,Furnace burners,Quemadores para hornos,manual_validated,manual_master_review,curated_llm_manual_review
8417,Industrial furnaces,Hornos industriales,manual_validated,manual_master_review,curated_llm_manual_review
8418,"Refrigerators, freezers",Refrigeradores y congeladores,manual_validated,manual_master_review,curated_llm_manual_review
8419,Equipment for temperature change of materials,Equipos para cambio de temperatura de materiales,pending_manual_validation,rule_based,
8420,"Calendering or other rolling machines, other than for metals or glass","Calandrias y otras máquinas laminadoras, excepto para metales o vidrio",pending_manual_validation,rule_based,
8421,Centrifuges,Centrífugas,manual_validated,manual_master_review,curated_llm_manual_review
8422,Dish washing machines,Dish washing máquinas,pending_manual_validation,rule_based,
8423,Weighing machinery,Weighing maquinaria,pending_manual_validation,rule_based,
8424,Sprays and powder dispersers,Pulverizadores y dispersores de polvo,pending_manual_validation,rule_based,
8425,Pulleys and winches,Pulleys y winches,pending_manual_validation,rule_based,
8426,Ships' derricks; cranes,Plumas de buque y grúas,manual_validated,manual_master_review,curated_llm_manual_review
8427,Fork-lift trucks,Montacargas,manual_validated,manual_master_review,curated_llm_manual_review
8428,Other lifting machinery,Otros lifting maquinaria,pending_manual_validation,rule_based,
8429,"Self-propelled bulldozers, excavators and road rollers","Self-propelled bulldozers, excavators y road rollers",pending_manual_validation,rule_based,
8430,"Other moving, excavating or boring machinery","Otros moving, excavating o boring maquinaria",pending_manual_validation,rule_based,
8431,Parts for use with hoists and excavation machinery,Partes para uso con polipastos y maquinaria de excavación,pending_manual_validation,rule_based,
8432,Machinery for soil preparation or cultivation,Maquinaria para preparación o cultivo del suelo,pending_manual_validation,rule_based,
8433,Harvesting or agricultural machinery,Maquinaria de cosecha y otras máquinas agrícolas,manual_validated,manual_master_review,curated_llm_manual_review
8434,Dairy machinery,Dairy maquinaria,pending_manual_validation,rule_based,
8435,Machines for wine and juice production,Máquinas para producción de vino y jugos,pending_manual_validation,rule_based,
8436,Other agricultural machinery,Las demás máquinas agrícolas,manual_validated,manual_master_review,curated_llm_manual_review
8437,Machinery for processing grain,Maquinaria para procesar granos,pending_manual_validation,rule_based,
8438,Machinery for the industrial preparation of food or drink,Maquinaria para la preparación industrial de alimentos o bebidas,pending_manual_validation,rule_based,
8439,Machinery for making paper,Maquinaria para fabricar papel,pending_manual_validation,rule_based,
8440,Bookbinding machinery,Bookbinding maquinaria,pending_manual_validation,rule_based,
8441,Other machinery for making paper,Las demás maquinarias para fabricar papel,pending_manual_validation,rule_based,
8442,Machinery for making printing components,Maquinaria para fabricar componentes de impresión,pending_manual_validation,rule_based,
8443,Printers and copiers,Printers y copiers,pending_manual_validation,rule_based,
8444,"Machines to extrude, cut manmade textile fibres","Máquinas to extrude, cut manmade textil fibres",pending_manual_validation,rule_based,
8445,Machines for preparing textile fibers,Máquinas para preparar fibras textiles,pending_manual_validation,rule_based,
8446,Looms,Telares,manual_validated,manual_master_review,curated_llm_manual_review
8447,Knitting machines,Knitting máquinas,pending_manual_validation,rule_based,
8448,Auxiliary machinery for use with knitting and textile machines,Maquinaria auxiliar para uso con máquinas de tejer y textiles,pending_manual_validation,rule_based,
8449,Machinery to manufacture felt,Maquinaria to manufacture felt,pending_manual_validation,rule_based,
8450,Household- or laundry-type washing machines,Máquinas lavadoras domésticas o de lavandería,pending_manual_validation,code_override,
8451,Machinery for processing fabrics,Maquinaria para procesar tejidos,pending_manual_validation,rule_based,
8452,Sewing machines,Máquinas de coser,manual_validated,manual_master_review,curated_llm_manual_review
8453,Machinery for preparing leather,Maquinaria para preparar cuero,pending_manual_validation,rule_based,
8454,Machines used in metallurgy,Máquinas utilizadas en metalurgia,pending_manual_validation,rule_based,
8455,Metal-rolling mills,Trenes de laminación de metal,pending_manual_validation,rule_based,
8456,Machines for working materials by laser and similar means,Máquinas para trabajar materiales por láser y medios similares,pending_manual_validation,rule_based,
8457,Machining centers for working metal,Centros de mecanizado para trabajar metal,pending_manual_validation,rule_based,
8458,Lathes for removing metal,Tornos para arranque de metal,pending_manual_validation,rule_based,
8459,Machine tools for drilling by removing metal,Máquinas herramienta para perforar por arranque de metal,pending_manual_validation,rule_based,
8460,Machines with grinding stones for finishing metal,Máquinas con piedras de esmeril para acabado de metal,pending_manual_validation,rule_based,
8461,Other machine tools for planing and cutting metals,Las demás máquinas herramienta para cepillar y cortar metales,pending_manual_validation,rule_based,
8462,Machine tools for molding and forging metals,Máquinas herramienta para moldear y forjar metales,pending_manual_validation,rule_based,
8463,"Other machine tools for working metal, without removal",Otras máquinas herramienta para trabajar metal sin arranque de materia,pending_manual_validation,rule_based,
8464,Machine tools for working stone,Máquinas herramienta para trabajar piedra,pending_manual_validation,rule_based,
8465,Machine tools for working wood,Máquinas herramienta para trabajar madera,pending_manual_validation,rule_based,
8466,Parts and accessories for metal working machines,Partes y accesorios para máquinas para trabajar metal,pending_manual_validation,rule_based,
8467,"Tools for hand working, pneumatic, hydraulic motors","Herramientas de mano, neumáticas o con motor hidráulico",pending_manual_validation,rule_based,
8468,Machinery for soldering,Maquinaria para soldadura,pending_manual_validation,rule_based,
8469,Word processing machines,Word procesamiento máquinas,pending_manual_validation,rule_based,
8470,"Cash registers, calculators, etc.","Cajas registradoras, calculadoras, etc.",manual_validated,manual_master_review,curated_llm_manual_review
8471,Computers,Computadoras,manual_validated,manual_master_review,curated_llm_manual_review
8472,Other office machines,Otros oficina máquinas,pending_manual_validation,rule_based,
8473,Parts and accessories for office machines,Partes y accesorios para máquinas de oficina,pending_manual_validation,rule_based,
8474,Machinery for working minerals,Maquinaria para trabajar minerales,pending_manual_validation,rule_based,
8475,Machines for assembling electric lamps,Máquinas para ensamblar lámparas eléctricas,pending_manual_validation,rule_based,
8476,Automatic goods-vending machines,Automatic mercancías-vending máquinas,pending_manual_validation,rule_based,
8477,Machinery for working rubber or plastics,Maquinaria para trabajar caucho o plástico,pending_manual_validation,rule_based,
8478,Machinery for preparing tobacco,Maquinaria para preparar tabaco,pending_manual_validation,rule_based,
8479,Machines n.e.c.,Máquinas n.e.c.,pending_manual_validation,rule_based,
8480,Molding boxes for metal foundry,Cajas de moldeo para fundición de metal,pending_manual_validation,rule_based,
8481,Appliances for thermostatically controlled valves,Aparatos para válvulas controladas termostáticamente,pending_manual_validation,rule_based,
8482,Ball or roller bearings,Ball o roller bearings,pending_manual_validation,rule_based,
8483,Transmission shafts,Árboles de transmisión,manual_validated,manual_master_review,curated_llm_manual_review
8484,Gaskets and similar joints of metal sheeting,Juntas y empaques similares de chapas metálicas,pending_manual_validation,rule_based,
8485,"Machinery parts, not containing electrical features, n.e.c.","Partes de maquinaria, sin componentes eléctricos, n.e.p.",pending_manual_validation,rule_based,
8501,Electric motors and generators,Motores y generadores eléctricos,pending_manual_validation,code_override,
8502,Electric generating sets and rotary converters,Grupos electrógenos y convertidores rotativos,pending_manual_validation,code_override,
8503,Parts for use with electric generators,Partes para uso con generadores eléctricos,pending_manual_validation,rule_based,
8504,Electrical transformers,Eléctrico transformers,pending_manual_validation,rule_based,
8505,Electromagnets,Electroimanes,manual_validated,manual_master_review,curated_llm_manual_review
8506,Primary cells and primary batteries,Primary cells y primary batteries,pending_manual_validation,rule_based,
8507,Batteries,Baterías,manual_validated,manual_master_review,curated_llm_manual_review
8508,Vacuum cleaners,Aspiradoras,pending_manual_validation,rule_based,
8509,Electromechanical domestic appliances,Aparatos electrodomésticos electromecánicos,pending_manual_validation,code_override,
8510,Electric shavers and hair clippers,Afeitadoras eléctricas y cortadoras de cabello,pending_manual_validation,code_override,
8511,Electrical ignition equipment,Equipos eléctricos de encendido,pending_manual_validation,rule_based,
8512,Electrical lighting equipment used for motor vehicles,Equipos eléctricos de alumbrado utilizados en vehículos automotores,pending_manual_validation,rule_based,
8513,Portable electric lamps,Lámparas eléctricas portátiles,pending_manual_validation,code_override,
8514,Industrial electric furnaces,Hornos eléctricos industriales,pending_manual_validation,code_override,
8515,Electric soldering machines,Máquinas eléctricas de soldadura,pending_manual_validation,code_override,
8516,Electric heaters,Calentadores eléctricos,pending_manual_validation,code_override,
8517,Telephones,Teléfonos,manual_validated,manual_master_review,curated_llm_manual_review
8518,Microphones,Micrófonos,pending_manual_validation,rule_based,
8519,Sound reproducing apparatus,Aparatos de reproducción de sonido,pending_manual_validation,rule_based,
8520,Magnetic tape recorders,Grabadoras de cinta magnética,manual_validated,manual_master_review,curated_llm_manual_review
8521,Video recording apparatus,Aparatos de grabación de video,pending_manual_validation,code_override,
8522,Parts and accessories for video or sound equipment,Partes y accesorios para equipos de video o sonido,pending_manual_validation,code_override,
8523,Sound storage media,Medios de almacenamiento de sonido,pending_manual_validation,rule_based,
8524,"Tapes, cassettes, records and compact disks","Tapes, cassettes, records y compact disks",pending_manual_validation,rule_based,
8525,"Transmission apparatus for radio, telephone and TV","Aparatos de transmisión para radio, telefonía y televisión",pending_manual_validation,rule_based,
8526,Radar,Radar,manual_validated,manual_master_review,curated_llm_manual_review
8527,Reception apparatus for radio broadcasting,Aparatos receptores para radiodifusión,pending_manual_validation,rule_based,
8528,Monitors and projectors,Monitors y projectors,pending_manual_validation,rule_based,
8529,"Parts of radios, telephones, and T.V.s","Partes de radios, telephones, y T.V.s",pending_manual_validation,rule_based,
8530,Electric signal and traffic controls,Controles eléctricos de señalización y tráfico,pending_manual_validation,code_override,
8531,Electric sound or visual signaling apparatus,Aparatos eléctricos de señalización sonora o visual,pending_manual_validation,rule_based,
8532,Electrical capacitors,Eléctrico capacitors,pending_manual_validation,rule_based,
8533,Electrical resistors,Eléctrico resistors,pending_manual_validation,rule_based,
8534,Electronic printed circuits,Circuitos impresos electrónicos,manual_validated,manual_master_review,curated_llm_manual_review
8535,Electrical apparatus for > 1k volts,Aparatos eléctricos para > 1 kV,pending_manual_validation,rule_based,
8536,Electrical apparatus for < 1k volts,Aparatos eléctricos para < 1 kV,pending_manual_validation,rule_based,
8537,Electrical boards,Eléctrico boards,pending_manual_validation,rule_based,
8538,Parts for electrical apparatus,Partes para aparatos eléctricos,pending_manual_validation,rule_based,
8539,Electrical filament,Eléctrico filament,pending_manual_validation,rule_based,
8540,"Thermionic, cold cathode or photocathode tubes","Tubos termoiónicos, de cátodo frío o fotocátodo",pending_manual_validation,rule_based,
8541,Semiconductor devices,Dispositivos semiconductores,manual_validated,manual_master_review,curated_llm_manual_review
8542,Electronic integrated circuits,Circuitos integrados electrónicos,manual_validated,manual_master_review,curated_llm_manual_review
8543,Electrical machines with individual functions n.e.c.,Eléctrico máquinas con individual functions n.e.c.,pending_manual_validation,rule_based,
8544,Insulated electrical wire,Alambre eléctrico aislado,pending_manual_validation,rule_based,
8545,Carbon articles for eletrical purposes,Artículos de carbono para usos eléctricos,pending_manual_validation,rule_based,
8546,Electrical insulators of any material,Eléctrico insulators de any material,pending_manual_validation,rule_based,
8547,Insulating fittings for electrical machines,Piezas aislantes para máquinas eléctricas,pending_manual_validation,rule_based,
8548,Waste and scrap of batteries,Desechos y chatarra de batteries,pending_manual_validation,rule_based,
8601,Electric trains,Trenes eléctricos,pending_manual_validation,code_override,
8602,Other rail locomotives,Otros rail locomotives,pending_manual_validation,rule_based,
8603,Self-propelled railway coaches,Self-propelled ferroviarios coches,pending_manual_validation,rule_based,
8604,Railway service vehicles,Ferroviarios service vehículos,pending_manual_validation,rule_based,
8605,"Railway coaches, not self-propelled","Coches ferroviarios, no autopropulsados",pending_manual_validation,rule_based,
8606,"Railway cars, not self-propelled","Vagones ferroviarios, no autopropulsados",pending_manual_validation,rule_based,
8607,Parts of railway locomotives,Partes de locomotoras o material rodante ferroviario,pending_manual_validation,rule_based,
8608,Railway track fixtures,Accesorios para vías férreas,manual_validated,manual_master_review,curated_llm_manual_review
8609,Containers for multimodal transportation,Contenedores para transporte multimodal,pending_manual_validation,rule_based,
8701,Tractors,Tractores,manual_validated,manual_master_review,curated_llm_manual_review
8702,Buses,Autobuses,manual_validated,manual_master_review,curated_llm_manual_review
8703,Cars,Automóviles,pending_manual_validation,rule_based,
8704,Motor vehicles for transporting goods,Vehículos automotores para transporte mercancías,pending_manual_validation,rule_based,
8705,Special purpose motor vehicles,Special purpose vehículos automotores,pending_manual_validation,rule_based,
8706,Vehicle chassis fitted with engines,Vehicle chassis fitted con engines,pending_manual_validation,rule_based,
8707,Vehicle Bodies,Carrocerías de vehículos,manual_validated,manual_master_review,curated_llm_manual_review
8708,Parts of motor vehicles,Partes de vehículos automotores,pending_manual_validation,rule_based,
8709,Work trucks,Vehículos industriales,manual_validated,manual_master_review,curated_llm_manual_review
8710,Tanks and other armored fighting vehicles,Tanks y otros armored fighting vehículos,pending_manual_validation,rule_based,
8711,Motorcycles,Motocicletas,manual_validated,manual_master_review,curated_llm_manual_review
8712,Bicycles,Bicicletas,manual_validated,manual_master_review,curated_llm_manual_review
8713,Wheelchairs,Sillas de ruedas,manual_validated,manual_master_review,curated_llm_manual_review
8714,Parts of motorcycles or wheelchairs,Partes de motorcycles o wheelchairs,pending_manual_validation,rule_based,
8715,Baby carriages,Cochecitos de bebé,manual_validated,manual_master_review,curated_llm_manual_review
8716,Trailers and semi-trailers,Remolques y semirremolques,manual_validated,manual_master_review,curated_llm_manual_review
8801,"Gliders, hang gliders",Planeadores y alas delta,manual_validated,manual_master_review,curated_llm_manual_review
8802,Other aircraft and spacecraft,Las demás aeronaves y vehículos espaciales,manual_validated,manual_master_review,curated_llm_manual_review
8803,Parts of other aircraft,Partes de las demás aeronaves,manual_validated,manual_master_review,curated_llm_manual_review
8804,Parachutes,Paracaídas,manual_validated,manual_master_review,curated_llm_manual_review
8805,Aircraft launching gear,Equipos de lanzamiento para aeronaves,manual_validated,manual_master_review,curated_llm_manual_review
8901,Cargo ships and similar vessels,Buques de carga y embarcaciones similares,pending_manual_validation,code_override,
8902,Fishing vessels,Barcos de pesca,pending_manual_validation,code_override,
8903,Pleasure or sport boats,Pleasure o sport boats,pending_manual_validation,rule_based,
8904,Tugs and pusher craft,Tugs y pusher craft,pending_manual_validation,rule_based,
8905,"Special function vessels, n.e.c.","Buques para funciones especiales, n.e.p.",pending_manual_validation,code_override,
8906,Other vessels,Los demás buques,pending_manual_validation,code_override,
8907,Other floating structures,Otros flotantes structures,pending_manual_validation,rule_based,
8908,Floating structures for scrapping,Flotantes structures para desguace,pending_manual_validation,rule_based,
9001,Optical fibers,Optical fibras,pending_manual_validation,rule_based,
9002,Lenses and other optical elements,Lentes y otros elementos ópticos,pending_manual_validation,rule_based,
9003,"Frames for spectacles, goggles",Monturas para gafas o antiparras,pending_manual_validation,rule_based,
9004,Glasses,Gafas,manual_validated,manual_master_review,curated_llm_manual_review
9005,Binoculars and telescopes,Binoculares y telescopios,pending_manual_validation,rule_based,
9006,Photographic cameras,Cámaras fotográficas,pending_manual_validation,rule_based,
9007,Cinematographic cameras and projectors,Cinematographic cámaras y projectors,pending_manual_validation,rule_based,
9008,Still image projectors,Proyectores de imagen fija,manual_validated,manual_master_review,curated_llm_manual_review
9009,Electrostatic photo-copyers,Fotocopiadoras electrostáticas,manual_validated,manual_master_review,curated_llm_manual_review
9010,"Apparatus and equipment for photographic laboratories, n.e.c.","Aparatos y equipos para laboratorios fotográficos, n.e.p.",pending_manual_validation,rule_based,
9011,Optical microscopes,Microscopios ópticos,manual_validated,manual_master_review,curated_llm_manual_review
9012,"Microscopes, other than optical","Microscopes, otros que optical",pending_manual_validation,rule_based,
9013,Liquid crystal devices,Dispositivos de cristal líquido,manual_validated,manual_master_review,curated_llm_manual_review
9014,Navigational instruments,Navigational instrumentos,pending_manual_validation,rule_based,
9015,Surveying instruments,Instrumentos topográficos,pending_manual_validation,rule_based,
9016,Balances of a sensitivity < 50 milligram,Balances de a sensitivity < 50 milligram,pending_manual_validation,rule_based,
9017,Drafting tables and machines,Drafting tables y máquinas,pending_manual_validation,rule_based,
9018,Medical instruments,Instrumentos médicos,pending_manual_validation,rule_based,
9019,Therapy applicances,Aparatos de terapia,manual_validated,manual_master_review,curated_llm_manual_review
9020,Other breathing appliances and gas masks,Los demás aparatos respiratorios y máscaras de gas,pending_manual_validation,code_override,
9021,Orthopedic appliances,Aparatos ortopédicos,pending_manual_validation,code_override,
9022,X-ray machines,X-ray máquinas,pending_manual_validation,rule_based,
9023,Instruments designed for demonstrational purposes,Instrumentos diseñados para demostración,pending_manual_validation,rule_based,
9024,Machines for testing the mechanical properties of materials,Máquinas para ensayar las propiedades mecánicas de los materiales,pending_manual_validation,rule_based,
9025,"Thermometers, hydrometers etc.","Termómetros, hidrómetros, etc.",manual_validated,manual_master_review,curated_llm_manual_review
9026,Instruments for measuring properties of liquids or gases,Instrumentos para medir propiedades de líquidos o gases,pending_manual_validation,rule_based,
9027,Instruments for physical or chemical analysis,Instrumentos para análisis físico o químico,pending_manual_validation,rule_based,
9028,"Gas, liquid or electricity meters","Gas, liquid o electricity meters",pending_manual_validation,rule_based,
9029,Meters,Contadores y medidores,manual_validated,manual_master_review,curated_llm_manual_review
9030,Instruments for measuring electricity,Instrumentos para medir electricidad,pending_manual_validation,rule_based,
9031,Measuring instruments,Measuring instrumentos,pending_manual_validation,rule_based,
9032,Automatic regulating instruments,Automatic regulating instrumentos,pending_manual_validation,rule_based,
9033,Other parts for machines and appliances,Las demás partes para máquinas y aparatos,pending_manual_validation,rule_based,
9101,Watches with precious metal,Relojes con metal precioso,pending_manual_validation,rule_based,
9102,Watches,Relojes,pending_manual_validation,rule_based,
9103,Clocks with watch movements,Clocks con reloj movements,pending_manual_validation,rule_based,
9104,Instrument panel clocks for vehicles,Relojes de tablero para vehículos,pending_manual_validation,rule_based,
9105,Other clocks,Otros clocks,pending_manual_validation,rule_based,
9106,Apparatus for measuring intervals of time,Aparatos para medir intervalos de tiempo,pending_manual_validation,rule_based,
9107,Time switches,Interruptores horarios,manual_validated,manual_master_review,curated_llm_manual_review
9108,"Watch movements, complete","Reloj movements, complete",pending_manual_validation,rule_based,
9109,"Clock movements, complete",Mecanismos de relojería completos,manual_validated,manual_master_review,curated_llm_manual_review
9110,"Clock movements, complete, unassembled","Mecanismos de relojería completos, sin ensamblar",manual_validated,manual_master_review,curated_llm_manual_review
9111,Watch cases and parts,Reloj cases y partes,pending_manual_validation,rule_based,
9112,Clock cases,Cajas para relojes,manual_validated,manual_master_review,curated_llm_manual_review
9113,Watch straps,Reloj straps,pending_manual_validation,rule_based,
9114,Other clock or watch parts,Otros clock o reloj partes,pending_manual_validation,rule_based,
9201,Pianos,Pianos,manual_validated,manual_master_review,curated_llm_manual_review
9202,"Musical instruments, string","Musical instrumentos, string",pending_manual_validation,rule_based,
9203,"Harmoniums, pipe organs, etc","Armonios, órganos de tubos, etc.",manual_validated,manual_master_review,curated_llm_manual_review
9204,Accordions and similar instruments,Acordeones e instrumentos similares,pending_manual_validation,rule_based,
9205,"Musical instruments, wind",Instrumentos musicales de viento,pending_manual_validation,rule_based,
9206,"Musical instruments, percussion",Instrumentos musicales de percusión,pending_manual_validation,rule_based,
9207,"Musical instruments, electric",Instrumentos musicales eléctricos,pending_manual_validation,rule_based,
9208,"Other musical instruments, n.e.c.","Otros musical instrumentos, n.e.c.",pending_manual_validation,rule_based,
9209,Parts of musical instruments,Partes de musical instrumentos,pending_manual_validation,rule_based,
9301,"Military weapons, other than pistols and swords","Military weapons, otros que pistols y swords",pending_manual_validation,rule_based,
9302,Revolvers and pistols,Revolvers y pistols,pending_manual_validation,rule_based,
9303,Other firearms,Otros firearms,pending_manual_validation,rule_based,
9304,"Other arms (air guns, truncheons, etc.)","Otros arms (air guns, truncheons, etc.)",pending_manual_validation,rule_based,
9305,Parts of military weapons,Partes de military weapons,pending_manual_validation,rule_based,
9306,Munitions of war,Munitions de war,pending_manual_validation,rule_based,
9307,Swords,Espadas,manual_validated,manual_master_review,curated_llm_manual_review
9401,Seats,Asientos,manual_validated,manual_master_review,curated_llm_manual_review
9402,"Medical, dental or veterinary furniture","Medical, dental o veterinary furniture",pending_manual_validation,rule_based,
9403,Other furniture and parts,Los demás muebles y sus partes,manual_validated,manual_master_review,curated_llm_manual_review
9404,Mattresses and bedding,Mattresses y bedding,pending_manual_validation,rule_based,
9405,Lamps,Lámparas,pending_manual_validation,rule_based,
9406,Prefabricated buildings,Construcciones prefabricadas,manual_validated,manual_master_review,curated_llm_manual_review
9501,"Rideable wheeled toys, dolls carriages",Juguetes con ruedas para montar y cochecitos de muñecas,manual_validated,manual_master_review,curated_llm_manual_review
9502,Dolls,Muñecas,manual_validated,manual_master_review,curated_llm_manual_review
9503,Toys,Juguetes,manual_validated,manual_master_review,curated_llm_manual_review
9504,Games,Juegos,manual_validated,manual_master_review,curated_llm_manual_review
9505,Christmas and other festivity articles,Christmas y otros festivity artículos,pending_manual_validation,rule_based,
9506,Sports equipment,Equipos deportivos,pending_manual_validation,rule_based,
9507,Fishing and hunting equipment,Equipos de pesca y caza,pending_manual_validation,rule_based,
9508,Fairground amusements,Atracciones de feria,manual_validated,manual_master_review,curated_llm_manual_review
9601,Worked animal carving material,Material de talla animal trabajado,manual_validated,manual_master_review,curated_llm_manual_review
9602,Worked vegetable or mineral carving material,Trabajado vegetal o mineral material de talla,pending_manual_validation,rule_based,
9603,Brooms and mops,Escobas y mops,pending_manual_validation,rule_based,
9604,Hand sieves and riddles,Hand sieves y riddles,pending_manual_validation,rule_based,
9605,Travel sets,Juegos de viaje,manual_validated,manual_master_review,curated_llm_manual_review
9606,Buttons,Botones,manual_validated,manual_master_review,curated_llm_manual_review
9607,Slide fasteners,Cremalleras,pending_manual_validation,rule_based,
9608,Pens,Bolígrafos y plumas,manual_validated,manual_master_review,curated_llm_manual_review
9609,"Pencils, crayons, pastels, etc.","Lápices, crayones, pasteles, etc.",manual_validated,manual_master_review,curated_llm_manual_review
9610,"Slates and boards, with writing or drawing surfaces","Slates y boards, con writing o drawing superficies",pending_manual_validation,rule_based,
9611,Hand-operated stamps,Sellos manuales,manual_validated,manual_master_review,curated_llm_manual_review
9612,Typewriter ribbons and ink pads,Cintas para máquina de escribir y almohadillas para tinta,pending_manual_validation,rule_based,
9613,Cigarette lighters,Encendedores,manual_validated,manual_master_review,curated_llm_manual_review
9614,Smoking pipes,Pipas,manual_validated,manual_master_review,curated_llm_manual_review
9615,"Combs, hair-slides etc.","Peines, pasadores, etc.",manual_validated,manual_master_review,curated_llm_manual_review
9616,Scent sprays,Scent pulverizadores,pending_manual_validation,rule_based,
9617,Vacuum vessels,Recipientes al vacío,pending_manual_validation,rule_based,
9618,Mannequins,Maniquíes,manual_validated,manual_master_review,curated_llm_manual_review
9701,Paintings and drawings,Paintings y drawings,pending_manual_validation,rule_based,
9702,Original engravings,Grabados originales,manual_validated,manual_master_review,curated_llm_manual_review
9703,Sculptures,Esculturas,manual_validated,manual_master_review,curated_llm_manual_review
9704,Postage or revenue stamps,Postage o revenue stamps,pending_manual_validation,rule_based,
9705,Collectors pieces,Piezas de colección,manual_validated,manual_master_review,curated_llm_manual_review
9706,Antiques >100 years,Antigüedades > 100 años,manual_validated,manual_master_review,curated_llm_manual_review
